log10_Epo_degradation_BaF3,log10_k_exp_hetero,log10_k_exp_homo,log10_k_imp_hetero,log10_k_imp_homo,log10_k_phos,log10_sd_pSTAT5A_rel,log10_sd_pSTAT5B_rel,log10_sd_rSTAT5A_rel,ftrace,startguess
-1.4665861272134364,-1.1163401351488675,-0.9085694715342643,-1.7339041487159814,0.8898741319855298,4.310440897962408,0.8295416695739405,0.8955845368282482,0.5670302161294297,153.77254865900701,5
-1.5596525968156851,-1.0460044443770016,-0.7046548831554236,-1.619387006673093,1.0913231318555527,4.286310859709071,0.825993081870241,0.8515913509754915,0.5834723550232765,152.52285077648384,5
-1.5361781903633445,-0.6530124931339303,-0.4895647443180574,-1.6621173665700149,1.5007316230961685,4.2410665496881315,0.847362355671787,0.7957422339352066,0.60183412227734,151.18783052731996,5
-1.6041963458323498,-0.08039301248235076,-0.08375160525289199,-1.565616393966522,1.451022646842296,4.184837957117407,0.8805657786752393,0.7242287153185555,0.5971372508648883,150.08299699388806,5
-1.6151455667793992,0.4364825381640507,0.04436537630481288,-1.5907307594718916,1.7900760451801592,4.1387758533221515,0.9248813225424991,0.6939291779561323,0.5852251296956463,149.65199532888116,5
-1.6182126798618488,0.9682915486104051,0.06620012866617467,-1.5875558507306664,2.090471833081851,4.136900770553476,0.9297350770583832,0.6965639297754694,0.5849584876853087,149.60642666154868,5
-1.618568018382839,1.3983192928302643,0.06614215014521775,-1.5880022054874325,2.5128741546464526,4.1359513306608156,0.9308585597715527,0.6959598622329247,0.5847891278658286,149.59463459964272,5
-1.6185710925415295,1.8334325489452559,0.0661533120176904,-1.5880050447478666,2.9279466739841014,4.135933403412221,0.9308640452314362,0.6959608614121363,0.5847871765063138,149.59034282700858,5
-1.6185727548481446,2.267831226340395,0.06611002362181258,-1.5880066347285604,3.3547006709240814,4.135928776579106,0.9308689308071476,0.6959565777172708,0.5847859831968371,149.58875257813807,5
-1.6185729803719735,2.7021687156308785,0.06610343005376673,-1.5880068305411206,3.7858775736439885,4.135928159213151,0.9308695830587148,0.6959559813503466,0.5847858157547605,149.58816546097998,5
-1.6185730146501636,3.1364793543204272,0.0661023788852378,-1.5880068572801995,4.218967410784,4.135928071141862,0.9308696816400613,0.6959558907252094,0.5847857905871044,149.58794915283434,5
-1.6185730194846288,3.5707790775433583,0.06610222773752888,-1.588006860982483,4.6527940403641725,4.135928058891713,0.9308696955922909,0.6959558779472793,0.5847857870482039,149.58786953147927,5
-1.6185730200056239,3.9178314326300128,0.0661022113128423,-1.5880068613727445,4.999652794040364,4.135928057585175,0.9308696970893234,0.6959558765677604,0.5847857866656833,149.58784402999598,5
-1.6185730199754553,3.9180902592112465,0.06610221204655535,-1.5880068613813,4.999826223417203,4.13592805761872,0.9308696970237894,0.6959558766425806,0.5847857866817101,149.58784401850986,5
-1.6185730198869475,3.918513887769995,0.06610221420004532,-1.5880068614062879,4.9999998262234175,4.135928057717286,0.9308696968314619,0.6959558768621146,0.5847857867287602,149.58784400093225,5
-1.6185728654145057,4.352807049763708,0.06610597352791177,-1.5880069049158714,4.998191701027327,4.1359282298783535,0.9308693611056659,0.6959562600384578,0.5847858688731621,149.5878338733068,5
-1.6185728660352598,4.787094547263173,0.06610595816702622,-1.5880069048439462,4.9999903029706045,4.1359282290373205,0.9308693625403486,0.6959562585058952,0.5847858685396409,149.5878301233726,5
-1.6185728660462568,4.999787094547263,0.06610595811987463,-1.588006904807701,4.9999899889519135,4.135928229076088,0.9308693625337415,0.6959562584736871,0.5847858685346947,149.58782928229925,5
-1.6185728660469556,4.999893440820905,0.06610595811352776,-1.5880069048112953,4.999989992137689,4.135928229073734,0.9308693625392457,0.6959562584715078,0.5847858685343188,149.5878292819319,5
-1.6185728660480305,4.999946667130863,0.06610595810376585,-1.588006904816854,4.999989994481737,4.135928229070092,0.9308693625477426,0.6959562584681542,0.5847858685337403,149.58782928175995,5
-1.6185728660480305,4.999946667134039,0.06610595810376585,-1.588006904816854,4.999989994481737,4.135928229070092,0.9308693625477426,0.6959562584681542,0.5847858685337403,149.58782928175995,5
-2.9499999999999997,1.0499999999999998,-4.65,-4.65,4.75,1.6500000000000004,0.8499999999999996,0.4500000000000002,-1.35,1.3596224629027515e6,6
-2.876202220135224,0.0881291424247248,-4.311256149130599,-4.319527616902281,4.506570118464488,1.6535166774897452,0.9979714690460341,0.6567639192848065,-1.1327531931776607,500374.108021096,6
-2.8636606558886415,0.07940088209822455,-3.2944268117547213,-4.015748957768508,3.8010267528546304,1.6562518155610242,1.1411958350827138,0.825443312968211,-0.9542133727516153,219669.63480848784,6
-2.834268793406145,0.04747160464472833,-3.017309064434258,-3.6162587319727186,1.9789155163184091,1.6599975156027755,1.310377340537421,1.0285742532935698,-0.7371961746630417,80935.45640742811,6
-2.813881825766009,0.030157851380973676,-2.8852043322986427,-3.5144134738502686,1.4088270020638904,1.6634574962903372,1.4787774460416174,1.2279432135664599,-0.52026615304743,29876.25375975894,6
-2.7943821989571562,0.012044778612821157,-2.8061062751705985,-3.4259268478569807,0.6637174251928945,1.6677835131377308,1.6271112582602232,1.415102186345985,-0.30339336136470263,11101.450344038412,6
-2.7811444559959075,0.004213692045340127,-2.7574627477877525,-3.375538631131721,0.37954998498219145,1.6725733987048965,1.738133619111693,1.5753175533776882,-0.08670755727999865,4204.503458419695,6
-2.767958480052207,-0.004270460054048922,-2.716242815775123,-3.3285310081468187,0.3270320114064505,1.6796373399024978,1.792042696914336,1.6823777651462706,0.12957711137281877,1675.1892004573192,6
-2.7586841910972693,-0.0071486166164847105,-2.6927089015902155,-3.297818681721825,0.2935166839018742,1.6921439714191793,1.8067806802287074,1.725055165517665,0.3447202420376254,750.4509376430669,6
-2.749444021803673,-0.008365752608116922,-2.678250965074537,-3.266305838325266,0.25911264314334775,1.7210757413090467,1.8094127644449647,1.731678231130754,0.5566906876266589,415.07262534971085,6
-2.7446838193052443,-0.0015570261776031583,-2.6898183992597535,-3.2403199777641727,0.22117687928816326,1.7939841626988517,1.7958755356729326,1.7251607394217776,0.7599445533018472,295.8529281677511,6
-2.757268246558926,0.045729726099828893,-2.7291456300373507,-3.2172756952041746,0.18561586841644892,1.9711928005815755,1.7742390291328933,1.7135280774238069,0.9398801204188718,254.59054471426694,6
-2.884524880980943,0.32503698025590766,-2.77828539977427,-3.2793334108743104,0.22086348107976003,2.3801512862759653,1.7141598248389844,1.6768371766650851,1.0557010256580155,237.41304694337006,6
-3.5244159591335724,4.164597394004243,-2.973309672182027,-4.360327822687902,0.40693524057677116,3.1069420292231196,1.5861124245164624,1.5817480321477029,0.9712160719710926,222.90940811309392,6
-3.3254772994934116,4.060412733479278,-1.9523347009612355,-3.8649788388500075,0.2828555005413028,3.8137868235060335,1.4528626714817994,1.5040351017970308,0.8270638623427816,215.49228914461102,6
-2.975145141038751,3.5638256757673132,-2.1996088233936417,-3.5302603854814456,0.15527792987149733,3.8426857585954197,1.4961790921618576,1.534276056925479,0.8789892745133449,213.25536847013095,6
-2.6385782525396224,1.7305183623666793,-2.310095911305576,-3.1452353689494164,-0.16734871754092104,3.8267980497144714,1.498285931700759,1.5278969658886428,0.8851194078595314,211.75857997186782,6
-2.333812362666898,1.6065398396375636,-2.3623430795449596,-2.748069476014166,-1.3968486272853828,3.710152092128638,1.4851911318089768,1.4798126251603811,0.871010073434434,207.8165753277465,6
-2.0617220850199818,2.063680220695794,-2.1337160863460505,-2.2228030975731663,-1.7492916855301799,3.6516588430782013,1.4444907331393115,1.3405972756511022,0.8123406533633287,198.1467005990201,6
-2.0809979879467044,2.2856111744410814,-3.3345586694029103,-1.9077744110684807,-0.912059076461199,3.854679245738988,1.388080799882772,1.081134236521847,0.7320566361756473,185.98154841195014,6
-1.8165181507227715,2.255509238005142,-3.1470851923476317,-1.9721678826521662,-0.0009458436821815353,4.140300016590867,1.3870534103483352,1.0709830533552054,0.49615783664287527,176.97204015722187,6
-1.4093806084353102,2.3860635568022905,-2.8928388615494613,-2.1686791503447544,0.1338984306991062,4.127444077141355,1.2902400667759586,0.8905311751517605,0.5851113494753382,171.14965026931128,6
-1.4391884509304476,3.4893729921102454,-2.0188582237825328,-2.1125724884571686,0.5699885045942251,4.263103824192789,1.0827444844064749,0.7544858275202718,0.5626815913583193,160.44811693413772,6
-1.4186558456633163,2.8057610729689264,-1.867876959648387,-2.106527854564043,0.7093396830583715,4.277655453424738,1.0539384738375042,0.8140280045121446,0.5498828747802327,159.0683168354292,6
-1.4185643548345623,2.2345205375232453,-1.6178483438029159,-2.034273017010271,0.9929264609341928,4.300378472112055,1.0097123835338964,0.8748267731279629,0.5462169171426735,158.068003291696,6
-1.4439027866675211,2.2124048292306195,-1.0061005296978682,-1.7713398037569343,1.3610213810818286,4.344172025268477,0.8832397076466253,0.9235011511962521,0.5705419026281782,154.8275854938658,6
-1.4855639147364577,4.997212404829231,-0.6871805637921307,-1.6801301068049106,1.5786207809996498,4.306281632265586,0.8184796747877321,0.8824570843717853,0.5955164597614998,152.61801058501453,6
-1.5701499632385176,4.9672254907568,-0.4084100114998311,-1.5598471502909452,1.6476514334491843,4.2763352466529,0.8175169725190915,0.8342548365481022,0.5991993432167729,151.25123219493855,6
-1.6127005390721314,4.986203870383109,-0.05267330873359516,-1.5719432884653826,1.920059337193229,4.165046267647994,0.9002987211578511,0.7038194027148381,0.5810823325464681,149.7405514824948,6
-1.6177970893696751,4.979960947766107,0.042143399802791,-1.5863173748908797,2.150801518569347,4.140614961114473,0.9279211292891918,0.6963882744942036,0.5842392123009208,149.59597312034026,6
-1.6185078085175593,4.996018294358922,0.06528659003372811,-1.587881986627339,2.461998573756502,4.1362602579521575,0.9306329738824399,0.6960992179749136,0.5847864767329352,149.58952641481952,6
-1.6185704163801071,4.9977228307246016,0.06618350191862488,-1.5880063766269326,2.8697422033804547,4.135932471493998,0.930862674358795,0.6959626946647911,0.584787297985309,149.58847587964425,6
-1.618572677523583,4.999625255406393,0.06611707564812204,-1.5880068973839891,3.2926769870690387,4.135928440237736,0.9308687985145222,0.6959568256304294,0.5847860202879518,149.58806878613046,6
-1.6185729744425517,4.999769745939081,0.06610445101712133,-1.5880069036904891,3.7222911717245664,4.135928092498611,0.9308696145989572,0.6959560001766841,0.5847858184174146,149.58791506453596,6
-1.6185730209497573,4.9999618705238635,0.06610245914358522,-1.5880069050651033,4.154776889852003,4.135928037600407,0.9308697432125855,0.6959558710668288,0.5847857871262883,149.5878579223085,6
-1.618573027673473,4.999976548849356,0.0661021716480796,-1.5880069053157224,4.588391238281125,4.135928029567256,0.930869761856758,0.6959558524217764,0.584785782632878,149.58783681743054,6
-1.6185730285590398,4.999994917992098,0.0661021341326207,-1.5880069054195596,4.999588391238281,4.135928028395055,0.9308697643612927,0.6959558499554993,0.5847857820396218,149.5878292864201,6
-1.61857302855474,4.999994920602721,0.06610213423433162,-1.5880069054207826,4.999999588391238,4.135928028399893,0.9308697643520143,0.695955849966116,0.5847857820418887,149.5878292819302,6
-1.6185730285482842,4.999994920797843,0.06610213439135873,-1.5880069054225956,4.999999793989814,4.135928028407098,0.9308697643379833,0.695955849982129,0.5847857820453224,149.58782928187935,6
-1.6185730285469524,4.999994920837718,0.06610213442375273,-1.5880069054229695,4.999999800421195,4.135928028408584,0.9308697643350887,0.6959558499854324,0.5847857820460307,149.58782928187742,6
-1.6185730285223503,4.99999492157412,0.06610213502216668,-1.5880069054298789,4.999999900110808,4.13592802843604,0.9308697642816182,0.6959558500464555,0.5847857820591161,149.587829281872,6
-3.25,-1.4499999999999997,1.75,2.1499999999999995,3.8499999999999996,-2.25,3.3500000000000014,-3.55,0.7500000000000009,3.3153635627646545e11,7
-1.9305800885217623,-0.22497002121007248,0.38195991091320414,0.6709947857399545,2.8660493269549727,-0.7577895811718884,2.0758023251703737,-3.332020996132037,0.033009148220969675,1.214989529400208e11,7
-1.6637460356418707,-0.20126400902031424,0.34028557984871177,0.5936461510815463,2.4222988832570698,-0.6691463216358535,1.7834618663263266,-3.121103442239075,0.029741044097073448,4.599783332762455e10,7
-0.482801709033436,-0.06537396448968746,0.10886836808948808,0.18477584916403128,0.6691819649986144,-0.20702353303043913,0.5120928329326302,-2.903526345515254,0.010021886872667876,1.6888205760931778e10,7
-0.4160804076614639,-0.05633961367471013,0.09382331074923501,0.1592607198908491,0.5766925796757886,-0.17843461112612247,0.4416284443081666,-2.686408620613537,0.008804473795608446,6.213674701471067e9,7
-0.11265774319504052,-0.015269254038392424,0.025428143116373758,0.04340065317201951,0.15612902842486664,-0.04860690540201887,0.12538559042374753,-2.469033362250497,0.0036277060283221455,2.283509237515052e9,7
-0.09776213264079286,-0.013250079984584549,0.022065578740733297,0.03766583866442836,0.1354697524654793,-0.042179804670073234,0.12265870327397098,-2.251898311537164,0.004841983425991173,8.401213038915315e8,7
-0.02351481200892286,-0.0031833354920636457,0.0053012587800463536,0.009111306638623355,0.03235977591967508,-0.010136099793181856,0.1304654648945273,-2.0346285424523542,0.013463723654771727,3.0890593796208125e8,7
-0.02050310122600421,-0.002775488760116913,0.004622065765000513,0.007944883422194857,0.02820947325420359,-0.008836510306968876,0.20251876849695327,-1.817489657833726,0.026933898190550427,1.1365475014856431e8,7
-0.004459738669693559,-0.000602306264065751,0.0010030330639221943,0.0017415030634103526,0.0060560207349958685,-0.0019058034828523312,0.3343940660515108,-1.600277240330013,0.09003497925279205,4.180286843426832e7,7
-0.0039023074527917774,-0.000526921178277388,0.000877496204544737,0.001523310095459565,0.00529665704785938,-0.0016665621317672576,0.47424004514485857,-1.3831378236707437,0.156980869109053,1.5381254577226605e7,7
-0.0007801291408208793,-0.00010487163137040163,0.00017465723743452359,0.0003068120409691849,0.001035856599228984,-0.0003271308313173432,0.6355324798566233,-1.1659577629197433,0.2888267216117202,5.6584346356517e6,7
-0.0006851358046423867,-9.198549232716781e-5,0.00015320401334947402,0.0002683751676351576,0.0009078034376076838,-0.0002861327377216127,0.8079209492909958,-0.9488185508857565,0.42225452159080057,2.0820859823648585e6,7
-0.00013003465803797958,-1.7103433224669655e-5,2.8510822207381995e-5,4.8763688732769716e-5,0.0001631703027996078,-5.0325381371758816e-5,0.982999007038539,-0.7316576066851193,0.5797180073669019,766100.5268876817,7
-0.00011568805181561614,-1.5058489933368327e-5,2.511481652211499e-5,4.174934476624338e-5,0.00014280776219732585,-4.3183684344925844e-5,1.1684969427400111,-0.5145201987924549,0.7442403879191246,281963.43776334496,7
-2.6266814648890347e-5,-2.8081000887206478e-6,4.735569178330591e-6,3.278233284041205e-6,2.2605716372661662e-5,-3.5132124498469045e-6,1.3469654285094328,-0.2973750666651678,0.9057292673642025,103836.27651128048,7
-2.660555124136425e-5,-2.5638900108246727e-6,4.35405694119236e-6,3.110185248822144e-7,1.8812260576254173e-5,-7.139180479542004e-7,1.526706943084369,-0.0802518499595875,1.0634556473385561,38309.187559090344,7
-2.7251952082080597e-5,-1.0641487090979993e-6,1.9945335264083482e-6,-1.6378608340521574e-5,-3.6119732118182082e-6,1.5197334453609038e-5,1.6793123804684638,0.1368479926707441,1.1848429217975183,14210.483055130831,7
-4.516249652333956e-5,-1.5438189266829823e-6,2.9701569506027815e-6,-2.9847518366265006e-5,-9.470463929837596e-6,2.762213999957499e-5,1.7989512214605035,0.35386449771938866,1.2660561692253096,5352.409373164766,7
-0.00018627867691183806,-5.1539762492581314e-6,1.0286956109785749e-5,-0.0001339317754498889,-5.532214783049404e-5,0.00012572894506823388,1.8535554614908598,0.5706702078411688,1.290427621399809,2099.926001072249,7
-0.0003630344861160373,-1.0288687576161141e-5,2.0558243884929052e-5,-0.00026278979305959026,-0.0001078231575588597,0.0002447643011228996,1.8704980259038904,0.7868976639749927,1.2978298379409847,908.5872215470292,7
-0.001852065920965269,-4.9160795712187916e-5,9.829174900825196e-5,-0.0013285029342656432,-0.0005614888117603927,0.0012624841644310494,1.8715523242064398,1.001566045899224,1.298155764634889,475.3074971484788,7
-0.0036762459989444973,-0.00010117437414112665,0.0002022555102902105,-0.002655420859017996,-0.0011026029151761274,0.0024975772988784324,1.8725212675032314,1.2120632654967662,1.2987752134868544,320.7818056063374,7
-0.021572385395187896,-0.0005242416900993572,0.0010456604586487803,-0.015370634558716725,-0.006546040557381488,0.015052142844870768,1.8725489948749727,1.4116875334565324,1.298792404335172,268.51160980075923,7
-0.045555316037128965,-0.0011381814935161564,0.002265940101034623,-0.03286135333793081,-0.01347445975710403,0.032106235345467735,1.8726461392225409,1.5849077776582603,1.2988546044843445,253.15453715060804,7
-1.5359960945824265,-0.0457242695576114,0.08709260754483517,0.20159844834577761,-0.7988811954189964,1.6833910098875406,1.8726380276003938,1.7045194561505308,1.29885420739959,249.85184685347247,7
-1.5254222940005824,-0.11256545522403327,0.14858092474145587,0.2122735713739202,-0.7637342125418106,2.1216697680056633,1.8677644064762002,1.7501536983048582,1.2984089854928647,249.36490154726636,7
-1.5023208403734187,-0.15227687914246057,0.1524660736752059,0.24799316381454317,-0.7264413617031138,2.6204546409450318,1.8598635744015113,1.7517246595504423,1.2975737682898718,248.70453594351733,7
-1.4391145228335687,-0.24759811212713156,0.15589127802464806,0.3543762692850667,-0.623445853173512,3.257375320666113,1.8370590406936942,1.7389101337817952,1.2950602014661725,246.85860908788158,7
-1.2812270994229873,-0.46799453754814035,0.19222306685020685,0.6979703468105424,-0.2833668511449488,4.405972117955589,1.766565026445224,1.6947067326380265,1.2841263183386449,241.70452146253155,7
-1.8911515157012495,-0.7651388787828589,-0.0015343595899239004,0.513725050763988,-0.45606193527122685,4.045937497804186,1.6657668158690373,1.6282627204104327,1.2508627324565404,235.4293731788793,7
-2.0702332256343126,-0.06218041000266228,1.2322439728487236,1.2861758197670827,0.35025493470142977,4.999045937497804,1.588076457943929,1.5877223568911645,1.192476783618117,228.347210450277,7
-2.0748606161536833,-0.08329924917157747,1.2101465998937804,1.2658160847976438,0.33098949673411526,4.988176692137792,1.584369882614564,1.5853912549599294,1.190164423955017,228.04403541661716,7
-2.3693517346999986,-1.4998723011387547,-0.26994211313422056,-0.10524636363703022,-0.9747619667856043,4.228916863718153,1.3429121081047228,1.432445907464779,1.0413392216517383,206.92749749072007,7
-1.8707123510608281,-1.7198688525878223,-0.3096984742542776,-0.23459033617342018,-1.117532769946677,4.421494877004545,1.2278975899645375,1.317244335698042,0.9688977992205993,197.6005608638491,7
-1.833746426782347,-2.5390816066540136,-0.4606258746671785,-0.5278264069503339,-1.5096146811818019,4.310548935271722,1.1161162258528114,1.1914631806621772,0.8096653255032811,188.51510028505336,7
-1.719880329234889,-2.890801853061975,0.03622591355975213,-0.6496483233760628,-1.793756696757061,4.220105349004464,0.9962493814675188,0.9424894599774544,0.8685200380831335,178.33204929568964,7
-1.6124515946595166,-3.27585547925701,0.2041747579993241,-0.7964944068069215,-1.904396826986845,4.165227000312748,0.9168765459331797,0.9075224548631773,0.9647751713445635,173.6565845969518,7
-1.6663138580709644,-3.383129118011464,0.514693828215974,-1.0760911748600333,-1.8544461315758192,4.096743594598993,0.9210954701521985,0.8822240124193642,0.9437038437672309,167.96060706005375,7
-1.6766438462151008,-3.472089811199826,0.6862824033364818,-1.376356999199915,-1.8230456927468406,4.015385258023002,0.8409925568086005,0.81700102299301,0.8563061372541518,158.69789857273847,7
-1.5758099672904684,-4.9984720898112,0.5089588439171442,-1.6734384316327235,-1.8577049954882021,3.947958701773974,0.6395636358531355,0.7667591914071841,0.7876253792515725,150.47756181702974,7
-1.5439836713323243,-4.94359915089946,1.2034299611101589,-1.7019805270375696,-1.8410247340877621,3.961580241619708,0.6107443970814843,0.7680425447500691,0.7718174554445429,148.71569190367956,7
-1.506152541868368,-4.7138316601460195,1.8552020953643487,-1.7561485531600383,-1.8073745795649503,3.9738615254541148,0.6101734183095385,0.7812341208970222,0.7504238889641744,147.72352959992193,7
-1.5020144532800643,-4.517957350576464,2.0457507157857835,-1.764137462871924,-1.7981439368361571,3.9754605838634998,0.6164633515642974,0.7831129588289539,0.7475834264137622,147.6515018809962,7
-1.4955677612166496,-4.001170230470857,2.5016256379369217,-1.7773576332084375,-1.780821373072252,3.9785058462758807,0.6274684368132499,0.7864169358076996,0.7423566755663726,147.58383872227785,7
-1.4983856856887023,-3.504191878346582,2.769013390690068,-1.7777192074567256,-1.77242795055471,3.9798264120804663,0.6292355394127603,0.7874355904889077,0.7394322834867995,147.55254414275177,7
-1.5009747869678547,-3.4077903515588615,2.9939982843374833,-1.77783308366721,-1.765264697612266,3.9809294031143745,0.6305958081964452,0.7883971242653839,0.7369972695655543,147.5459155378945,7
-1.5020848419231398,-3.380937402858172,3.213491055364687,-1.7778832926300634,-1.7619753698851153,3.9814532441090225,0.6312874413112802,0.7888561488213656,0.7358949048673055,147.5445270720103,7
-1.5026347046510087,-3.368425864491926,3.4317661212975885,-1.7779046305065742,-1.7603172477721531,3.981721038025269,0.6316469345219097,0.789090627951044,0.735342830588477,147.54415088305885,7
-1.503182937206801,-3.3562596724750753,3.8671315031389124,-1.7779239916736027,-1.7586500560407408,3.981992143951201,0.6320135688213866,0.7893279050405239,0.7347896243762245,147.5439923220032,7
-1.5031825274476267,-3.3563598833588895,4.30126729457557,-1.77792331585015,-1.7586466705979804,3.9819933078666003,0.6320160013475982,0.7893288885473869,0.7347891449938749,147.5439738021302,7
-1.5031825263479297,-3.356359933851381,4.735286240246095,-1.777923316021499,-1.7586466732048203,3.9819933074537235,0.6320160009789828,0.7893288883253023,0.7347891459213709,147.54396697489184,7
-1.5031825263631287,-3.356359935987415,4.999735286240246,-1.7779233160067873,-1.758646673330665,3.9819933075031373,0.6320160008890111,0.789328888200858,0.7347891460177377,147.54396517219604,7
-1.503182526319652,-3.3563599390963144,4.999867510763243,-1.777923316013376,-1.7586466735836854,3.981993307498942,0.6320160008884771,0.7893288881793767,0.7347891462020413,147.5439651715499,7
-1.5031825262482579,-3.356359944202079,4.999933689137003,-1.7779233160241943,-1.7586466739992201,3.9819933074920764,0.632016000887588,0.7893288881440951,0.7347891465047296,147.5439651712286,7
-1.5031825261034895,-3.3563599545556424,4.99996681141307,-1.7779233160461305,-1.758646674841852,3.981993307478171,0.632016000885779,0.7893288880725483,0.7347891471185372,147.54396517106497,7
-1.5031825258294182,-3.356359974156939,4.999975100262655,-1.7779233160876593,-1.7586466764371185,3.9819933074518548,0.6320160008823511,0.7893288879370959,0.7347891482805989,147.54396517102398,7
4.550000000000001,0.5500000000000007,1.8500000000000005,4.65,2.45,-3.75,0.25,4.949999999999999,-1.25,1.0161469761575336e6,8
4.122154149116578,0.01315087440382523,0.44553610695751655,4.313137433642555,0.9487057495363276,-2.6999999999997524,0.46673686867751263,4.900212163725305,-1.0328452899278553,373950.719605073,8
3.3685831491157554,0.011819873963626498,0.3948831070242621,3.5087804336425434,0.8310567495424218,-2.278124999838486,0.6831030872219653,3.728828185953306,-0.8157059977046182,137682.25306476746,8
2.7707827383239434,0.009722267124532337,0.32480578882500505,2.88610013051645,0.6835745467346039,-1.8738410606513216,0.7330944550592854,1.548803346511468,-0.7654246676833802,109206.24823985736,8
2.0648179641294844,0.007245003409436312,0.24204893562287003,2.150753788585951,0.5094073370168668,-1.396407086344507,0.9488613389554841,1.6628631702266032,-0.5482935019308626,40269.282399395895,8
1.2606448380103719,0.004419736162598928,0.14778296906471608,1.313111878651641,0.31101246734745963,-0.8525561533602798,1.1626851320457363,1.726741249064292,-0.331190219512577,14919.24233972709,8
0.9350812589032989,0.0032442750187379674,0.1096743436283649,0.9739813024529553,0.230712172153937,-0.6323862432859664,1.3713538862730017,1.7517411103653127,-0.11416301083004995,5603.440781168401,8
0.5719239181683706,0.001769093830513491,0.06747349394300242,0.5955271084734197,0.14121622785656135,-0.38681830862268696,1.5666971417653717,1.7566309711322194,0.10265944966159107,2185.82720050115,8
0.4243428176939774,0.0008841824955103895,0.05084823613465127,0.4413814708790118,0.1048865784779569,-0.28713866375975505,1.7306073079664201,1.7581882330853693,0.31892596260152384,937.1981348637497,8
0.25818325039307627,-0.0007875355096400669,0.033566487819214605,0.26736758085195067,0.0643142789149321,-0.17572981043807095,1.8347400710779485,1.7585160852407908,0.5336905534030955,484.9768482278381,8
0.1853173132426697,-0.0017502355277838478,0.027072477114118233,0.19190811935854324,0.04683368666263281,-0.12753195039123233,1.8694828114077677,1.7586676321488623,0.7444333287937679,324.11080636872606,8
0.08226089246275697,-0.0044845324637450236,0.02289197395183961,0.08945112554109166,0.022657951828782896,-0.06081860154255235,1.8726155400263502,1.7586999883228305,0.9446791943582077,269.57242775917797,8
-0.10054358069597452,-0.013129441471404771,0.03444151748525233,-0.06638983788415423,-0.017227785617577634,0.06282132788176686,1.8726542082956492,1.7587150055011802,1.1193256991202385,253.41945026085506,8
-1.4001392451709185,-0.12842300130288337,0.19690301125684095,0.1399078607019071,-0.14119487583728474,-0.08980875378642969,1.8726517549927106,1.758716559671843,1.2414807021369585,250.0506664469115,8
-1.3340288213296732,-0.09214570356307807,0.15833114631687198,0.32467239672786435,-0.06356191125176326,0.5338317034600671,1.8726300548021182,1.7587067245223207,1.291900866908059,249.7475662248588,8
-1.3237167188557017,-0.06515991220125202,0.15304928676046062,0.341063067678985,-0.055575677108642425,0.9888025525682416,1.8725762439424258,1.758682969842916,1.2987355430448269,249.73900721737934,8
-1.3217974432823103,-0.06116252335702515,0.15542849052406618,0.3453083922296431,-0.051975465855564125,1.429245835762134,1.8724304725476082,1.7586185334013238,1.2988163495787908,249.72698369440877,8
-1.3190336967779115,-0.06040540357465375,0.15476853715869082,0.34786433768656444,-0.050447276970188894,1.8694070352376873,1.872033573308164,1.7584427813502261,1.2987354615169493,249.6942740707795,8
-1.3118979618711764,-0.05754988452691699,0.15393298466067834,0.3556543614519767,-0.04548265161568485,2.3203045037089187,1.8709504680310785,1.7579619783162836,1.2985159855710544,249.6051221799514,8
-1.2924371966900374,-0.050988469004859864,0.1510415432489581,0.37605384231302025,-0.032960794277755515,2.7996146218436886,1.8679738267205568,1.7566316529284562,1.2979234339716568,249.36116057085184,8
-1.2385255857963817,-0.046211533113876054,0.13400312981632137,0.42165972825939996,-0.010466651087958904,3.3518752857136387,1.8596285964514248,1.7528237786279222,1.2963349088015812,248.68892598647162,8
-1.0712292179274463,-0.33240399928906145,-0.20531096192121126,0.2388622438825907,-0.2493185809223541,3.8624436445500923,1.8347906968695216,1.7406714043200997,1.2919695056107776,246.84786515341426,8
-1.866939569240048,-0.6840873278008579,-0.5813942286864434,0.018494612384494735,-0.5291297138326987,3.4072036192615376,1.7758514083040835,1.7053359865391806,1.2815041319178682,243.38681483657984,8
-1.8952512599380196,0.10530393361962842,0.7246643726388403,1.2655086939638063,0.6775996480655926,4.998407203619261,1.7085670624283016,1.6686790043633881,1.259442144658655,237.42839386991471,8
-1.8957522400273101,0.10460634487163167,0.7279037363888595,1.2649206347501305,0.6765959743014024,4.999998407203619,1.70776022503276,1.668225809492151,1.258749017296893,237.36132569157607,8
-1.8957524468729083,0.10460700392089287,0.7279059942496968,1.2649213417007874,0.6765965105917819,4.999999998407203,1.7077598961584668,1.6682256246690799,1.2587487352814508,237.36129839026606,8
-1.8957524469551241,0.10460700350026209,0.7279059945383266,1.2649213413328426,0.6765965101509182,4.999999999202805,1.7077598958276505,1.6682256244783067,1.2587487350738225,237.36129836442268,8
-1.8957524471677305,0.10460700246804402,0.7279059952452487,1.2649213403899777,0.6765965090267217,4.999999999601004,1.7077598953813724,1.668225624225495,1.25874873472336,237.36129832811258,8
-1.8957524476569525,0.10460700015515362,0.7279059968510644,1.2649213382329982,0.6765965064582443,4.999999999800302,1.707759894533948,1.6682256237486819,1.258748734006873,237.36129825807086,8
